"section","Frequency rank","Occurrences","absolut alphabetic order","lex","Vocalized lexeme","verbal class 1st cons","verbal class 2nd cons","verbal class 3rd cons","verbal class other","verbal class list with formula","verbal class list witout formula","Part of speech","Verbal stems","Current EN glosses","Vocalized lexeme as in Mitchel (print edition)","Vocalized lexeme as in Mitchel (Logos version)","Mitchel Section","Rational for change","Mitchel non-verb gloss EN","New glosses_with_prioritized displayed meaning of verbs_without_excel_formula_EN","New glosses (verbs:prioritized displayed meaning of verbs) with excel formula EN","meaning fixed","Qal=1 EN","Nifal=2 EN","Piel=3 EN","Pual=4 EN","Hitpael=5 EN","Hifil=6 EN","Hofal=7 EN","Hishtafal=8 EN","Passive qal=9 EN","Etpaal=10 EN","Nitpael=11 EN","Hotpaal=12 EN","Tifal=13 EN","Hitpoal=14 EN","Poal=15 EN","Poel=16 EN"
,3992,3,100,">GR[","אגר ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","gather",,,,,,"qal: gather;","qal: gather; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","gather",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4665,2,101,">GRVL/","אֲגַרְטָל ",,,,,", , , ",,"subs",,"basket",,,,,"basket","basket",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4664,2,102,">GRP/","אֶגְרֹף ",,,,,", , , ",,"subs",,"fist",,,,,"fist","fist",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2242,10,103,">GRT/","אִגֶּרֶת ",,,,,", , , ",,"subs",,"letter",,,"Mitchel_Sec5.BB (10)",,"(official, commercial) letter","(official, commercial) letter",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4655,2,104,">D/","אֵד ",,,,,", , , ",,"subs",,"stream?; mist?",,,,,"stream?; mist?","stream?; mist?",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5954,1,105,">DB[","אדב ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","hif","sicken",,,,,,"hi: sicken;","qal: 0; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: sicken; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision",0,0,0,0,0,"sicken",0,0,0,0,0,0,0,0,0,0
,4656,2,106,">DB>L/","אַדְבְּאֵל ",,,,,", , , ",,"nmpr",,"Abdeel",,,,,"Abdeel","Abdeel",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5956,1,107,">DD/","אֲדַד ",,,,,", , , ",,"nmpr",,"Hadad",,,,,"Hadad","Hadad",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4663,2,108,">DW/","אִדֹּו ",,,,,", , , ",,"nmpr",,"Iddo",,,,,"Iddo","Iddo",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec1701",424,100,109,">DWM/","אֱדֹום ",,,,,", , , ",,"nmpr",,"Edom",,,"Mitchel_Sec3.F (120-112)",,"Edom","Edom",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0601",150,335,110,">DWN/","אָדֹון I",,,,,", , , ",,"subs",,"lord",,,"Mitchel_Sec1.C (999-730)",,"lord, master","lord, master",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5965,1,111,">DWN=/","אַדֹּון II",,,,,", , , ",,"nmpr",,"Addon",,,,,"Addon","Addon",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5966,1,112,">DWRJM/","אֲדֹורַיִם ",,,,,", , , ",,"nmpr",,"Adoraim",,,,,"Adoraim","Adoraim",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1185,27,113,">DJR/","אַדִּיר ",,,,,", , , ",,"adjv",,"mighty, majestic",,,"Mitchel_Sec5.L (28-27)",,"mighty; nobles (n, pl)","mighty; nobles (n, pl)",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5957,1,114,">DLJ>/","אֲדַלְיָא ",,,,,", , , ",,"nmpr",,"Adalia",,,,,"Adalia","Adalia",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0401",94,553,115,">DM/","אָדָם I",,,,,", , , ",,"subs",,"human being, humanity",,,"Mitchel_Sec1.D (729-500)",,"man","man",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2349,9,116,">DM=/","אָדֹם II",,,,,", , , ",,"adjv",,"red, brown",,,,,"red, brown","red, brown",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3984,3,117,">DM==/","אֹדֶם III",,,,,", , , ",,"subs",,"<red precious stone>, ruby?",,,,,"ruby? (red precious stone)","ruby? (red precious stone)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2495,8,118,">DM===/","אָדָם IV",,,,,", , , ",,"nmpr",,"Adam",,,,,"Adam","Adam",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5958,1,119,">DM====/","אָדָם V",,,,,", , , ",,"nmpr",,"Adam",,,,,"Adam","Adam",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2241,10,120,">DM[","אדם ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","hif hit pual qal","be red",,,"Mitchel_Sec5.BB (10)",,,"qal: be red; pu: dyed red, rubbed with reddle; hit: look reddish; hi: be red;","qal: be red; qal pass: 0; ni: 0; pi: 0; pu: dyed red, rubbed with reddle; hit: look reddish; hi: be red; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","P=4","be red",0,0,"dyed red, rubbed with reddle","look reddish","be red",0,0,0,0,0,0,0,0,0,0
,2898,6,121,">DMDM/","אֲדַמְדָּם ",,,,,", , , ",,"adjv",,"reddish",,,,,"reddish","reddish",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0901",217,223,122,">DMH/","אֲדָמָה I",,,,,", , , ",,"subs",,"soil; territory; world",,,"Mitchel_Sec2.D (269-220)",,"ground","ground",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3164,5,123,">DMH=/","אַדְמָה II",,,,,", , , ",,"nmpr",,"Admah",,,,,"Admah","Admah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3985,3,124,">DMH==/","אֲדָמָה III",,,,,", , , ",,"nmpr",,"Adamah",,,,,"Adamah","Adamah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2024,12,125,">DMJ/","אֲדֹמִי ",,,,,", , , ",,"adjv",,"Edomite","אֲדוֹמִי","אֲדוֹמִי","Mitchel_Sec3.F (120-112)",,"Edomite","Edomite",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5959,1,126,">DMJ_HNQB/","אֲדָמִי הַנֶּקֶב ",,,,,", , , ",,"nmpr",,"Adami Nekeb",,,,,"Adami Nekeb","Adami Nekeb",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3986,3,127,">DMNJ/","אַדְמֹנִי ",,,,,", , , ",,"adjv",,"red, red-brown",,,,,"red, red-brown","red, red-brown",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5960,1,128,">DMT>/","אַדְמָתָא ",,,,,", , , ",,"nmpr",,"Admatha",,,,,"Admatha","Admatha",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,648,57,129,">DN/","אֶדֶן I",,,,,", , , ",,"subs",,"base, pedestal",,,"Mitchel_Sec4.I (57-55)",,"pedestal, socket","pedestal, socket",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5961,1,130,">DN=/","אַדָּן II",,,,,", , , ",,"nmpr",,"Addon","דֹּכ",,,,"Addon","Addon",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0501",117,438,131,">DNJ/","אֲדֹנָי ",,,,,", , , ",,"nmpr",,"the LORD","זוֹכ",,"Mitchel_Sec1.C (999-730)",,"Lord","Lord",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3987,3,132,">DNJ_BZQ/","אֲדֹנִי בֶזֶק ",,,,,", , , ",,"nmpr",,"Adoni-Bezek",,,,,"Adoni-Bezek","Adoni-Bezek",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4657,2,133,">DNJ_YDQ/","אֲדֹנִי צֶדֶק ",,,,,", , , ",,"nmpr",,"Adoni-Zedek",,,,,"Adoni-Zedek","Adoni-Zedek",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2686,7,134,">DNJH/","אֲדֹנִיָּה ",,,,,", , , ",,"nmpr",,"Adonijah",,,,,"Adonijah","Adonijah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1495,19,135,">DNJHW/","אֲדֹנִיָּהוּ ",,,,,", , , ",,"nmpr",,"Adonijah",,,"Mitchel_Sec5.S (19)",,"Adonijah","Adonijah",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3988,3,136,">DNJQM/","אֲדֹנִיקָם ",,,,,", , , ",,"nmpr",,"Adonikam",,,,,"Adonikam","Adonikam",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4658,2,137,">DNJRM/","אֲדֹנִירָם ",,,,,", , , ",,"nmpr",,"Adoniram",,,,,"Adoniram","Adoniram",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5962,1,138,">DR==/","אַדָּר III",,,,,", , , ",,"nmpr",,"Addar",,,,,"Addar","Addar",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5963,1,139,">DR===/","אַדָּר IV",,,,,", , , ",,"nmpr",,"Addar",,,,,"Addar","Addar",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3989,3,140,">DR[","אדר ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","hif nif","be majestic",,,,,,"ni: be majestic; hi: make glorious;","qal: 0; qal pass: 0; ni: be majestic; pi: 0; pu: 0; hit: 0; hi: make glorious; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision",0,"be majestic",0,0,0,"make glorious",0,0,0,0,0,0,0,0,0,0
,4659,2,141,">DR/","אֶדֶר I",,,,,", , , ",,"subs",,"majesty",,,,,"majesty","majesty",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2497,8,142,">DR=/","אֲדָר II",,,,,", , , ",,"nmpr",,"Adar <month>",,,,,"Adar (month)","Adar (month)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4660,2,143,">DRKWN/","אֲדַרְכֹּון ",,,,,", , , ",,"subs",,"drachma of gold <Persian coin>",,,,,"drachma of gold (Persian coin)","drachma of gold (Persian coin)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4661,2,144,">DRM/","אֲדֹרָם ",,,,,", , , ",,"nmpr",,"Adoniram",,,,,"Adoniram","Adoniram",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5964,1,145,">DRMLK/","אַדְרַמֶּלֶךְ I",,,,,", , , ",,"nmpr",,"Adrammelech",,,,,"Adrammelech","Adrammelech",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4662,2,146,">DRMLK=/","אַדְרַמֶּלֶךְ II",,,,,", , , ",,"nmpr",,"Adrammelech",,,,,"Adrammelech","Adrammelech",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2496,8,147,">DR<J/","אֶדְרֶעִי ",,,,,", , , ",,"nmpr",,"Edrei",,,,,"Edrei","Edrei",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2025,12,148,">DRT/","אַדֶּרֶת ",,,,,", , , ",,"subs",,"majesty; cloak",,,"Mitchel_Sec5.Z (12)",,"splendor; robe","splendor; robe",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5955,1,149,">DC[","אדשׁ ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","<uncertain>",,,,,,"qal: <uncertain>;","qal: <uncertain>; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","<uncertain>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4666,2,150,">HB/","אֹהַב I",,,,,", , , ",,"subs",,"display of love",,,,,"display of love","display of love",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4667,2,151,">HB=/","אַהַב II",,,,,", , , ",,"subs",,,,,,,"gift of love; charm","gift of love; charm",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec1001",235,211,152,">HB[","אהב ","i-guttural","ii-guttural",,,"i-guttural, ii-guttural, , ","i-guttural, ii-guttural","verb","nif piel qal","love",,,"Mitchel_Sec2.E (219-200)",,,"qal: love, like; ni: be lovable; pi: be friend, lover;","qal: love, like; qal pass: 0; ni: be lovable; pi: be friend, lover; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","love, like","be lovable","be friend, lover",0,0,0,0,0,0,0,0,0,0,0,0,0
,964,36,153,">HBH/","אֲהָבָה ",,,,,", , , ",,"subs",,"love",,,"Mitchel_Sec5.E (41-40)",,"love","love",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4668,2,154,">HD/","אֹהַד ",,,,,", , , ",,"nmpr",,"Ohad",,,,,"Ohad","Ohad",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1773,15,155,">HH","אֲהָהּ ",,,,,", , , ",,"intj",,"alas",,,"Mitchel_Sec5.W (15)",,"alas","alas",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3995,3,156,">HW>/","אַהֲוָא ",,,,,", , , ",,"nmpr",,"Ahava",,,,,"Ahava","Ahava",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2351,9,157,">HWD/","אֵהוּד ",,,,,", , , ",,"nmpr",,"Ehud",,,,,"Ehud","Ehud",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3993,3,158,">HJ","אֱהִי ",,,,,", , , ",,"inrg",,"where",,,,,"where","where",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0602",148,345,159,">HL/","אֹהֶל I",,,,,", , , ",,"subs",,"tent",,,"Mitchel_Sec2.B (399-310)",,"tent","tent",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5977,1,160,">HL=/","אֹהֶל II",,,,,", , , ",,"nmpr",,"Ohel",,,,,"Ohel","Ohel",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3520,4,161,">HL==/","אָהָל III",,,,,", , , ",,"subs",,,,,,,"aloe","aloe",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5978,1,162,">HL=[","אהל II","i-guttural","ii-guttural",,,"i-guttural, ii-guttural, , ","i-guttural, ii-guttural","verb","hif","be bright",,,,,,"hi: be bright;","qal: 0; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: be bright; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision",0,0,0,0,0,"be bright",0,0,0,0,0,0,0,0,0,0
,3994,3,163,">HL[","אהל I","i-guttural","ii-guttural",,,"i-guttural, ii-guttural, , ","i-guttural, ii-guttural","verb","piel qal","pitch a tent",,,,,,"qal: pitch a tent; pi: pitch a tent;","qal: pitch a tent; qal pass: 0; ni: 0; pi: pitch a tent; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","pitch a tent",0,"pitch a tent",0,0,0,0,0,0,0,0,0,0,0,0,0
,3167,5,164,">HLH/","אָהֳלָה ",,,,,", , , ",,"nmpr",,"Oholah",,,,,"Oholah","Oholah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3168,5,165,">HLJ>B/","אָהֳלִיאָב ",,,,,", , , ",,"nmpr",,"Oholiab",,,,,"Oholiab","Oholiab",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2899,6,166,">HLJBH/","אָהֳלִיבָה ",,,,,", , , ",,"nmpr",,"Oholibah",,,,,"Oholibah","Oholibah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2688,7,167,">HLJBMH/","אָהֳלִיבָמָה I",,,,,", , , ",,"nmpr",,"Oholibamah",,,,,"Oholibamah","Oholibamah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5979,1,168,">HLJBMH=/","אָהֳלִיבָמָה II",,,,,", , , ",,"nmpr",,"Oholibamah",,,,,"Oholibamah","Oholibamah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0603",145,347,169,">HRN/","אַהֲרֹן ",,,,,", , , ",,"nmpr",,"Aaron",,,"Mitchel_Sec2.B (399-310)",,"Aaron","Aaron",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0701",155,320,170,">W","אֹו ",,,,,", , , ",,"conj",,"or, or even",,,"Mitchel_Sec2.B (399-310)",,"or, or even","or, or even",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6112,1,171,">W>L/","אוּאֵל ",,,,,", , , ",,"nmpr",,"Uel",,,,,"Uel","Uel",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1692,16,172,">WB/","אֹוב I",,,,,", , , ",,"subs",,"spirit of the dead; necromancy",,,"Mitchel_Sec5.V (16)",,"spirit of the dead; necromancy","spirit of the dead; necromancy",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6113,1,173,">WB=/","אֹוב II",,,,,", , , ",,"subs",,"water bag",,,,,"water bag","water bag",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6114,1,174,">WBJL/","אֹובִיל ",,,,,", , , ",,"nmpr",,"Obil",,,,,"Obil","Obil",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4022,3,175,">WD/","אוּד ",,,,,", , , ",,"subs",,"firebrand",,,,,"firebrand","firebrand",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2133,11,176,">WDWT/","אֹודֹות ",,,,,", , , ",,"subs",,"on account of","אֹדוֹת","אֹדוֹת","Mitchel_Sec5.BB (10)",,"because (conj); on account of (prep)","because (conj); on account of (prep)",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2699,7,177,">WH/","אַוָּה ",,,,,", , , ",,"subs",,"desire",,,,,"desire","desire",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1186,27,178,">WH[","אוה ","i-guttural",,"iii-hey",,"i-guttural, , iii-hey, ","i-guttural, iii-hey","verb","hit piel","wish",,,"Mitchel_Sec5.L (28-27)",,,"pi: wish; hit: desire;","qal: 0; qal pass: 0; ni: 0; pi: wish; pu: 0; hit: desire; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","P=5",0,0,"wish",0,"desire",0,0,0,0,0,0,0,0,0,0,0
,6123,1,179,">WZJ/","אוּזַי ",,,,,", , , ",,"nmpr",,"Uzai",,,,,"Uzai","Uzai",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4025,3,180,">WZL/","אוּזָל ",,,,,", , , ",,"nmpr",,"Uzal",,,,,"Uzal","Uzal",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1292,24,181,">WJ","אֹוי ",,,,,", , , ",,"intj",,"woe",,,"Mitchel_Sec5.N (24)",,"woe","woe",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4730,2,182,">WJ/","אֱוִי ",,,,,", , , ",,"nmpr",,"Evi",,,,,"Evi","Evi",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6115,1,183,">WJH","אֹויָה ",,,,,", , , ",,"intj",,"woe",,,,,"woe","woe",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1217,26,184,">WJL/","אֱוִיל ",,,,,", , , ",,"adjv",,"foolish; fool",,,"Mitchel_Sec5.M (26-25)",,"foolish (adj); fool, simpleton (n)","foolish (adj); fool, simpleton (n)",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4731,2,185,">WJL_MRDK/","אֱוִיל מְרֹדַךְ ",,,,,", , , ",,"nmpr",,"Evil-Merodach",,,,,"Evil-Merodach","Evil-Merodach",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6116,1,186,">WL/","אוּל ",,,,,", , , ",,"subs",,"body, belly",,,,,"body, belly","body, belly",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,798,45,187,">WLJ","אוּלַי ",,,,,", , , ",,"advb",,"perhaps",,,"Mitchel_Sec5.C (45-44)",,"perhaps","perhaps",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6117,1,188,">WLJ/","אֱוִלִי I",,,,,", , , ",,"adjv",,"foolish",,,,,"foolish","foolish",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4732,2,189,">WLJ=/","אוּלַי II",,,,,", , , ",,"nmpr",,"Ulai",,,,,"Ulai","Ulai",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1496,19,190,">WLM","אוּלָם ",,,,,", , , ",,"advb",,"however",,,"Mitchel_Sec5.S (19)",,"on the other hand, however","on the other hand, however",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3542,4,191,">WLM/","אוּלָם ",,,,,", , , ",,"nmpr",,"Ulam",,,,,"Ulam","Ulam",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1243,25,192,">WLT/","אִוֶּלֶת ",,,,,", , , ",,"subs",,"foolishness",,,"Mitchel_Sec5.M (26-25)",,"foolishness","foolishness",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4023,3,193,">WMR/","אֹומָר ",,,,,", , , ",,"nmpr",,"Omar",,,,,"Omar","Omar",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2134,11,194,">WN/","אֹון I",,,,,", , , ",,"subs",,"(manly) strength; wealth",,,"Mitchel_Sec5.T (18)",,"power, strength, wealth","power, strength, wealth",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,506,78,195,">WN=/","אָוֶן II",,,,,", , , ",,"subs",,"misery; wickedness",,,"Mitchel_Sec4.C (85-79)",,"wickedness, iniquity","wickedness, iniquity",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6118,1,196,">WN===/","אֹון IV",,,,,", , , ",,"nmpr",,"On",,,,,"On","On",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6119,1,197,">WN====/","אָוֶן V",,,,,", , , ",,"nmpr",,"On",,,,,"On","On",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3192,5,198,">WNW/","אֹונֹו ",,,,,", , , ",,"nmpr",,"Ono",,,,,"Ono","Ono",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3543,4,199,">WNM/","אֹונָם ",,,,,", , , ",,"nmpr",,"Onam",,,,,"Onam","Onam",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2509,8,200,">WNN/","אֹונָן ",,,,,", , , ",,"nmpr",,"Onan",,,,,"Onan","Onan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4733,2,201,">WPZ/","אוּפָז ",,,,,", , , ",,"nmpr",,"Uphaz",,,,,"Uphaz","Uphaz",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2032,12,202,">WPJR/","אֹופִיר I",,,,,", , , ",,"nmpr",,"Ophir",,,"Mitchel_Sec5.Z (12)",,"Ophir","Ophir",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6120,1,203,">WPJR=/","אֹופִיר II",,,,,", , , ",,"nmpr",,"Ophir",,,,,"Ophir","Ophir",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,990,35,204,">WPN/","אֹופַן ",,,,,", , , ",,"subs",,"wheel",,,"Mitchel_Sec5.H (35-34)",,"wheel","wheel",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2249,10,205,">WY[","אוץ ","i-guttural","ii-waw",,,"i-guttural, ii-waw, , ","i-guttural, ii-waw","verb","hif qal","hasten; be narrow",,,"Mitchel_Sec5.BB (10)",,,"qal: urge, be in a hurry; hi: urge;","qal: urge, be in a hurry; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: urge; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","urge, be in a hurry",0,0,0,0,"urge",0,0,0,0,0,0,0,0,0,0
,503,79,206,">WYR/","אֹוצָר ",,,,,", , , ",,"subs",,"supply; treasure; storehouse",,,"Mitchel_Sec4.C (85-79)",,"supply, store-house, treasure","supply, store-house, treasure",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec1602",381,115,207,">WR/","אֹור I",,,,,", , , ",,"subs",,"light",,,"Mitchel_Sec3.E (133-121)",,"light","light",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2915,6,208,">WR=/","אוּר II",,,,,", , , ",,"subs",,"shine; fire; east",,,,,"shine; fire; east","shine; fire; east",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2700,7,209,">WR==/","אוּר III",,,,,", , , ",,"subs",,"<oracle device>",,,,,"(oracle device)","(oracle device)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3544,4,210,">WR===/","אוּר IV",,,,,", , , ",,"nmpr",,"Ur",,,,,"Ur","Ur",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6121,1,211,">WR====/","אוּר V",,,,,", , , ",,"nmpr",,"Ur",,,,,"Ur","Ur",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,729,49,212,">WR[","אור ","i-guttural","ii-waw","iii-guttural",,"i-guttural, ii-waw, iii-guttural, ","i-guttural, ii-waw, iii-guttural","verb","hif nif qal","be, become light",,,"Mitchel_Sec5.D (43-42)",,,"qal: be light, become light; ni: be, become light; hi: shine;","qal: be light, become light; qal pass: 0; ni: be, become light; pi: 0; pu: 0; hit: 0; hi: shine; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","H=6","be light, become light","be, become light",0,0,0,"shine",0,0,0,0,0,0,0,0,0,0
,4734,2,213,">WRH/","אֹורָה ",,,,,", , , ",,"subs",,"light; joy",,,,,"light; joy","light; joy",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6122,1,214,">WRWT/","אֲוֵרֹות ",,,,,", , , ",,"subs",,"stall, stable",,,,,"stall, stable","stall, stable",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
